problem,has_bounds,route_key,constraint_tag,objective_tag,init_source,n_runs,success_rate,success_any,best_nfev,best_time,best_f_final,total_time_sec,total_nfev,llm_total_time_sec,llm_total_nfev,best_time_cost_capped,best_nfev_cost_capped,fallback_rate
HS101,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,86.0,0.10161950700057787,0.6934017516229254,2.2036497079971014,1219.0,,,0.10161950700057787,86.0,0.0
HS103,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,120.0,0.1283435549994465,0.685248950425928,,,,,0.1283435549994465,120.0,0.0
HS103,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,80.0,0.08478940799977863,0.6852429510584948,,,0.7357576270005666,507.0,0.08478940799977863,80.0,0.0
HS103,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,100.0,0.11102428300000611,0.6852488900020826,,,0.6471107529978326,586.0,0.11102428300000611,100.0,0.0
HS103,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,70.0,0.07988835200012545,0.6852429510594279,1.4273437609954271,917.0,,,0.07988835200012545,70.0,0.0
HS103,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,59.0,0.08575043299788376,0.6852429510584908,1.6184909469920967,940.0,,,0.08575043299788376,59.0,0.0
HS105,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,51.0,0.18532681799842976,1044.7251296809902,,,,,0.18532681799842976,51.0,0.0
HS105,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,70.0,0.07250120700336993,1044.6116963385307,,,0.37298715700308094,350.0,0.07250120700336993,70.0,0.0
HS105,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,70.0,0.07379366099848994,1044.6116963385307,,,0.3720388829970034,350.0,0.07379366099848994,70.0,0.0
HS105,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,40.0,0.047516752001683926,1044.6116958911077,0.647505816006742,573.0,,,0.047516752001683926,40.0,0.0
HS105,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,40.0,0.045781706998241134,1044.6116958911077,0.6894344100001035,573.0,,,0.045781706998241134,40.0,0.0
HS107,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,10.0,0.02107685399823822,0.001518128341629263,,,,,0.02107685399823822,10.0,0.0
HS107,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,11.0,0.017152729000372346,0.000424079056910068,,,0.11515901500024484,55.0,0.017152729000372346,11.0,0.0
HS107,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,10.0,0.01299377400209778,0.001518128341629263,,,0.06905618199743913,50.0,0.01299377400209778,10.0,0.0
HS107,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,10.0,0.014793221998843364,0.00026682708985426636,0.20587673900445225,114.0,,,0.014793221998843364,10.0,0.0
HS107,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,25.0,0.10881090700058849,1.4697883891015986e+60,1.1272376790038834,250.0,,,0.10881090700058849,25.0,0.0
HS108,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
HS108,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,0.0,False,,,,,,1.2285471120012517,0.0,60.0,1000000.0,0.0
HS108,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,0.0,False,,,,,,1.5625166129975696,0.0,60.0,1000000.0,0.0
HS108,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,0.0,False,,,,1.910844822992658,0.0,,,60.0,1000000.0,0.0
HS108,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10617150400139508,-6.002450823491014e+39,1.145831152000028,10.0,,,0.10617150400139508,1.0,0.0
HS109,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,17.0,0.027051328001107322,0.0016015824110851514,,,,,0.027051328001107322,17.0,0.0
HS109,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,16.0,0.021384686999226687,6.381900137107981e-05,,,0.1526264839922078,80.0,0.021384686999226687,16.0,0.0
HS109,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,10.0,0.014528302999679,6.354047179166593e-05,,,0.07503811599963228,50.0,0.014528302999679,10.0,0.0
HS109,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,10.0,0.014365729999553878,1.1583606420059946e-05,0.15501836300609284,103.0,,,0.014365729999553878,10.0,0.0
HS109,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,25.0,0.10759313599919551,1.1510070277065926e+51,1.127433169996948,262.0,,,0.10759313599919551,25.0,0.0
HS11,False,NLC:LS,NLC,LS,cutest,1,1.0,True,3.0,0.00714862200038624,-25.0,,,,,0.00714862200038624,3.0,0.0
HS11,False,NLC:LS,NLC,LS,llm_post,5,1.0,True,3.0,0.00287910500264843,-25.0,,,0.015799021002749214,15.0,0.00287910500264843,3.0,0.0
HS11,False,NLC:LS,NLC,LS,llm_raw,5,1.0,True,3.0,0.0028200269989611115,-25.0,,,0.015409463001560653,15.0,0.0028200269989611115,3.0,0.0
HS11,False,NLC:LS,NLC,LS,random_post,10,1.0,True,1.0,0.1024327919985808,4.068849255980142e+38,1.1043570509937126,10.0,,,0.1024327919985808,1.0,0.0
HS11,False,NLC:LS,NLC,LS,random_raw,10,1.0,True,1.0,0.10125900700222701,4.496191591369598e+38,1.041667857003631,10.0,,,0.10125900700222701,1.0,0.0
HS112,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
HS112,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,0.0,False,,,,,,2.2541239979982493,0.0,60.0,1000000.0,0.0
HS112,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.4229854570003226,0.0,60.0,1000000.0,0.0
HS112,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,0.0,False,,,,5.134326500003226,0.0,,,60.0,1000000.0,0.0
HS112,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,1.0,0.00013053799921181053,-1.2446389683929714e+22,0.0016495260024385061,12.0,,,0.00013053799921181053,1.0,0.0
HS113,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,24.0,0.0352754810010083,-31.000000000000092,,,,,0.0352754810010083,24.0,0.0
HS113,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,24.0,0.02828165299797547,-31.000000000000092,,,0.14702159800435766,120.0,0.02828165299797547,24.0,0.0
HS113,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,24.0,0.02892168399921502,-31.000000000000092,,,0.14999717499813414,120.0,0.02892168399921502,24.0,0.0
HS113,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.11031655699844123,1.4215867700915323e+40,1.2302011470019352,10.0,,,0.11031655699844123,1.0,0.0
HS113,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10954072900130996,2.923538567167133e+40,1.1244157280052605,10.0,,,0.10954072900130996,1.0,0.0
HS119,True,LEBSmoothNLP,LEB,SmoothNLP,cutest,1,1.0,True,3.0,0.0023425200015481096,46.00000000000003,,,,,0.0023425200015481096,3.0,0.0
HS119,True,LEBSmoothNLP,LEB,SmoothNLP,llm_post,5,1.0,True,2.0,0.0004519969988905359,46.0,,,0.0024457940089632757,10.0,0.0004519969988905359,2.0,0.0
HS119,True,LEBSmoothNLP,LEB,SmoothNLP,llm_raw,5,1.0,True,3.0,0.0002521499991416931,46.00000000000003,,,0.00141240400262177,15.0,0.0002521499991416931,3.0,0.0
HS119,True,LEBSmoothNLP,LEB,SmoothNLP,random_post,10,1.0,True,2.0,0.00038692700036335737,46.0,0.005150340999534819,26.0,,,0.00038692700036335737,2.0,0.0
HS119,True,LEBSmoothNLP,LEB,SmoothNLP,random_raw,10,1.0,True,2.0,0.000247768999543041,46.0,0.027779718995589064,27.0,,,0.000247768999543041,2.0,0.0
HS12,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,10.0,0.019102665999525925,-122.49999999999994,,,,,0.019102665999525925,10.0,0.0
HS12,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,10.0,0.012836034002248198,-122.5,,,0.0678874530021858,50.0,0.012836034002248198,10.0,0.0
HS12,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,10.0,0.014342450998810818,-122.5,,,0.0805497360015579,50.0,0.014342450998810818,10.0,0.0
HS12,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,29.0,0.0288998449977953,-122.50000000000003,0.3761968349972449,316.0,,,0.0288998449977953,29.0,0.0
HS12,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10294531399995321,3.516427821252426e+38,1.055871376000141,10.0,,,0.10294531399995321,1.0,0.0
HS13,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,12.0,0.021759687002486316,3.5283766610320086e-05,,,,,0.021759687002486316,12.0,0.0
HS13,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,10.0,0.01307334399825777,4.79962243969234e-05,,,0.06728540000040084,50.0,0.01307334399825777,10.0,0.0
HS13,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,10.0,0.013043202001426835,4.79962243969234e-05,,,0.06894832999751088,50.0,0.013043202001426835,10.0,0.0
HS13,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,10.0,0.013266938000015216,4.79962243969234e-05,0.13533662700501736,100.0,,,0.013266938000015216,10.0,0.0
HS13,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10114758400231949,1.694013924557277e+38,1.0307030630065128,10.0,,,0.10114758400231949,1.0,0.0
HS17,True,NLC:LS,NLC,LS,cutest,1,1.0,True,47.0,0.04947603400069056,0.250006399901675,,,,,0.04947603400069056,47.0,0.0
HS17,True,NLC:LS,NLC,LS,llm_post,5,1.0,True,28.0,0.02969187599956058,0.25000639990096285,,,0.15841292899858672,155.0,0.02969187599956058,28.0,0.0
HS17,True,NLC:LS,NLC,LS,llm_raw,5,1.0,True,29.0,0.029180352001276333,0.25000639990148393,,,0.171983050993731,188.0,0.029180352001276333,29.0,0.0
HS17,True,NLC:LS,NLC,LS,random_post,10,1.0,True,22.0,0.024688426998181967,0.25000639989639045,0.2831184679962462,268.0,,,0.024688426998181967,22.0,0.0
HS17,True,NLC:LS,NLC,LS,random_raw,10,1.0,True,420.0,0.11405035700227018,4.821629957242069e+39,1.2026825330030988,4200.0,,,0.11405035700227018,420.0,0.0
HS18,True,NLC:LS,NLC,LS,cutest,1,1.0,True,11.0,0.019047048001084477,0.041223346052865574,,,,,0.019047048001084477,11.0,0.0
HS18,True,NLC:LS,NLC,LS,llm_post,5,1.0,True,13.0,0.016335705000528833,0.04027108433222914,,,0.08539915399887832,65.0,0.016335705000528833,13.0,0.0
HS18,True,NLC:LS,NLC,LS,llm_raw,5,1.0,True,11.0,0.013657724997756304,0.040074146901740854,,,0.07527535400004126,60.0,0.013657724997756304,11.0,0.0
HS18,True,NLC:LS,NLC,LS,random_post,10,1.0,True,9.0,0.013628618999064201,0.04007350559839124,0.17349581599773956,130.0,,,0.013628618999064201,9.0,0.0
HS18,True,NLC:LS,NLC,LS,random_raw,10,1.0,True,10.0,0.013758917000814108,0.04007350559839124,0.18413927600340685,132.0,,,0.013758917000814108,10.0,0.0
HS20,True,NLC:LS,NLC,LS,cutest,1,1.0,True,37.0,0.04285677200095961,0.25082180101710266,,,,,0.04285677200095961,37.0,0.0
HS20,True,NLC:LS,NLC,LS,llm_post,5,1.0,True,27.0,0.02790226800061646,0.2500064007096574,,,0.15051666799990926,150.0,0.02790226800061646,27.0,0.0
HS20,True,NLC:LS,NLC,LS,llm_raw,5,1.0,True,27.0,0.026645394002116518,0.25000640070988667,,,0.1473657880051178,157.0,0.026645394002116518,27.0,0.0
HS20,True,NLC:LS,NLC,LS,random_post,10,0.1,True,26.0,0.053279989002476213,0.25000103913410543,4.385919199001364,26.0,,,0.053279989002476213,26.0,0.0
HS20,True,NLC:LS,NLC,LS,random_raw,10,1.0,True,420.0,0.11846705000061775,4.0688492450426913e+40,1.2736481920001097,4200.0,,,0.11846705000061775,420.0,0.0
HS21,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,10.0,0.01778784199996153,-99.95983398308788,,,,,0.01778784199996153,10.0,0.0
HS21,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,5.0,0.007689034999202704,-99.95983459550442,,,0.05595792899475782,43.0,0.007689034999202704,5.0,0.0
HS21,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,5.0,0.007806145000358811,-99.95983459550442,,,0.056708016996708466,43.0,0.007806145000358811,5.0,0.0
HS21,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,9.0,0.011522728000272764,-99.95999871968255,0.137656042999879,103.0,,,0.011522728000272764,9.0,0.0
HS21,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,9.0,0.011822009000752587,-99.95999871968255,0.14285280600597616,103.0,,,0.011822009000752587,9.0,0.0
HS22,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,3.0,0.006660038001427893,0.0,,,,,0.006660038001427893,3.0,0.0
HS22,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.002889219998905901,2.465190328815662e-31,,,0.014924021001206711,15.0,0.002889219998905901,3.0,0.0
HS22,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,3.0,0.002863508998416364,0.0,,,0.015058023996971315,15.0,0.002863508998416364,3.0,0.0
HS22,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,1.0,0.10233506000076886,4.068849255980142e+38,1.088124390997109,10.0,,,0.10233506000076886,1.0,0.0
HS22,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.1012530459993286,4.496191591369598e+38,1.0473227670008782,10.0,,,0.1012530459993286,1.0,0.0
HS23,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,4.0,0.013824698999087559,9.327042578545982e-42,,,,,0.013824698999087559,4.0,0.0
HS23,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,3.0,0.004905705001874594,2.8698592549372254e-42,,,0.06976516500071739,19.0,0.004905705001874594,3.0,0.0
HS23,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,4.0,0.007720063000306254,5.739718509874451e-42,,,0.04160732899981667,20.0,0.007720063000306254,4.0,0.0
HS23,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,5.0,0.005851108999195276,8.96831017167883e-43,0.08356503300456097,56.0,,,0.005851108999195276,5.0,0.0
HS23,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,5.0,0.005162088000361109,2.2958874039497803e-41,0.07237041600092198,52.0,,,0.005162088000361109,5.0,0.0
HS24,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,0.0,False,,,,,,,,60.0,1000000.0,0.0
HS24,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,0.0,False,,,,,,2.294171022997034,0.0,60.0,1000000.0,0.0
HS24,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,0.0,False,,,,,,2.3214018250000663,0.0,60.0,1000000.0,0.0
HS24,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,1.0,0.4598774779988162,0.0,4.673898101995292,10.0,,,0.4598774779988162,1.0,0.0
HS24,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.10619638299976941,3.654545702478184e+89,1.1425849160041253,10.0,,,0.10619638299976941,1.0,0.0
HS25,True,B:LS,B,LS,cutest,1,1.0,True,1.0,0.001395860999764409,32.834999999663594,,,,,0.001395860999764409,1.0,0.0
HS25,True,B:LS,B,LS,llm_post,5,1.0,True,1.0,0.0001658449982642196,32.834999999663594,,,0.001017687998682959,5.0,0.0001658449982642196,1.0,0.0
HS25,True,B:LS,B,LS,llm_raw,5,1.0,True,1.0,0.0001409860014973674,32.834999999663594,,,0.0007953560016176198,5.0,0.0001409860014973674,1.0,0.0
HS25,True,B:LS,B,LS,random_post,10,1.0,True,1.0,0.0001485539978602901,1.4176043574615906e-15,0.02352564799366519,274.0,,,0.0001485539978602901,1.0,0.0
HS25,True,B:LS,B,LS,random_raw,10,1.0,True,1.0,0.000176425000972813,1.4176043574615906e-15,0.058651297993492335,274.0,,,0.000176425000972813,1.0,0.0
HS26,False,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,22.0,0.03417969400106813,5.305420259855803e-10,,,,,0.03417969400106813,22.0,0.0
HS26,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,22.0,0.026540221999312053,5.305420259855803e-10,,,0.13407090400141897,110.0,0.026540221999312053,22.0,0.0
HS26,False,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,22.0,0.02569091999976081,5.305420259855803e-10,,,0.13717992499732645,110.0,0.02569091999976081,22.0,0.0
HS26,False,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,49.0,0.10718540600282722,7.237299792147109e+73,1.1154308010045497,622.0,,,0.10718540600282722,49.0,0.0
HS26,False,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,1.0,0.10341499699643464,7.689121131638368e+72,1.056232454990095,10.0,,,0.10341499699643464,1.0,0.0
HS268,False,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,36.0,0.04636897599993972,-3.637978807091713e-12,,,,,0.04636897599993972,36.0,0.0
HS268,False,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,36.0,0.04215871300038998,-2.1827872842550278e-11,,,0.2630429369964986,284.0,0.04215871300038998,36.0,0.0
HS268,False,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,36.0,0.04188966500078095,-1.0913936421275139e-11,,,0.22863090099781402,197.0,0.04188966500078095,36.0,0.0
HS268,False,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,1.0,0.10585940000237315,3.281393922116679e+41,1.1311247230078152,10.0,,,0.10585940000237315,1.0,0.0
HS268,False,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.10597724200124503,4.390463439711411e+42,1.0902481590055686,10.0,,,0.10597724200124503,1.0,0.0
HS30,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,5.0,0.011398694998206338,1.0008120152736126,,,,,0.011398694998206338,5.0,0.0
HS30,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,5.0,0.006421992999094073,1.0008120152736126,,,0.03569428900300409,25.0,0.006421992999094073,5.0,0.0
HS30,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,5.0,0.0062701280003238935,1.0008120152736126,,,0.034987342995009385,25.0,0.0062701280003238935,5.0,0.0
HS30,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,5.0,0.006295008002780378,1.0008054271147426,0.07271853400743566,57.0,,,0.006295008002780378,5.0,0.0
HS30,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,5.0,0.006405167001503287,1.0008054271147426,0.0730674949954846,57.0,,,0.006405167001503287,5.0,0.0
HS31,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,11.0,0.021455991998664103,1.000006400320352,,,,,0.021455991998664103,11.0,0.0
HS31,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,10.0,0.014250211999751627,1.0000064003162177,,,0.07549536299120518,54.0,0.014250211999751627,10.0,0.0
HS31,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,11.0,0.015268907001882326,1.0000064003161193,,,0.07860142099889345,55.0,0.015268907001882326,11.0,0.0
HS31,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,11.0,0.012723219999315916,1.000032007927773,0.1513123490040016,115.0,,,0.012723219999315916,11.0,0.0
HS31,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,11.0,0.012902062997454777,1.000160200696381,0.14790032600285485,115.0,,,0.012902062997454777,11.0,0.0
HS32,True,NLC:LS,NLC,LS,cutest,1,1.0,True,14.0,0.022088213001552504,0.0001436287316155106,,,,,0.022088213001552504,14.0,0.0
HS32,True,NLC:LS,NLC,LS,llm_post,5,1.0,True,14.0,0.016886719997273758,0.0001436287316155106,,,0.08819767100067111,70.0,0.016886719997273758,14.0,0.0
HS32,True,NLC:LS,NLC,LS,llm_raw,5,1.0,True,14.0,0.01651633599976776,0.0001436287316155106,,,0.08604521599772852,70.0,0.01651633599976776,14.0,0.0
HS32,True,NLC:LS,NLC,LS,random_post,10,1.0,True,13.0,0.016741515002649976,0.00014375403187302048,0.18610768299549818,136.0,,,0.016741515002649976,13.0,0.0
HS32,True,NLC:LS,NLC,LS,random_raw,10,1.0,True,1.0,0.10388286499801325,3.4754431547045777e+39,1.0549576069970499,10.0,,,0.10388286499801325,1.0,0.0
HS33,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,50.0,0.05770810400281334,-5.999987179786406,,,,,0.05770810400281334,50.0,0.0
HS33,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,44.0,0.047694991997559555,-5.999990623559489,,,0.2603924699978961,247.0,0.047694991997559555,44.0,0.0
HS33,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,44.0,0.048254388999339426,-5.999990623559489,,,0.26621125699966797,247.0,0.048254388999339426,44.0,0.0
HS33,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,43.0,0.04597119800018845,-5.999991097189372,0.6514135809884465,637.0,,,0.04597119800018845,43.0,0.0
HS33,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,25.0,0.10393819599994458,6.825243484537062e+50,1.0833121009964088,262.0,,,0.10393819599994458,25.0,0.0
HS34,True,NLC:SmoothNLP,NLC,SmoothNLP,cutest,1,1.0,True,109.0,0.11904091999895172,-99.99999359918009,,,,,0.11904091999895172,109.0,0.0
HS34,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_post,5,1.0,True,109.0,0.10698601100011729,-99.99999359918009,,,0.5586135710000235,545.0,0.10698601100011729,109.0,0.0
HS34,True,NLC:SmoothNLP,NLC,SmoothNLP,llm_raw,5,1.0,True,109.0,0.10580084100001841,-99.99999359918009,,,0.5352585489963531,545.0,0.10580084100001841,109.0,0.0
HS34,True,NLC:SmoothNLP,NLC,SmoothNLP,random_post,10,1.0,True,93.0,0.09441163800147478,-99.99999359918009,1.086304726999515,1054.0,,,0.09441163800147478,93.0,0.0
HS34,True,NLC:SmoothNLP,NLC,SmoothNLP,random_raw,10,1.0,True,48.0,0.05161964699800592,-99.99999359918009,0.8424767669930588,841.0,,,0.05161964699800592,48.0,0.0
HS35,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,16.0,0.026853177001612494,8.615330671091215e-13,,,,,0.026853177001612494,16.0,0.0
HS35,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,13.0,0.01684360699800891,4.831690603168681e-13,,,0.09893393199672573,72.0,0.01684360699800891,13.0,0.0
HS35,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,13.0,0.018906728997535538,4.831690603168681e-13,,,0.10172447899822146,72.0,0.018906728997535538,13.0,0.0
HS35,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,14.0,0.01701502200012328,5.416649351275282e-10,0.1766880239956663,140.0,,,0.01701502200012328,14.0,0.0
HS35,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.10329746600109502,5.3529288901734184e+38,1.136265139997704,10.0,,,0.10329746600109502,1.0,0.0
HS35I,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,15.0,0.02661018300204887,4.849454171562684e-13,,,,,0.02661018300204887,15.0,0.0
HS35I,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,13.0,0.016583646000071894,4.849454171562684e-13,,,0.09116110500326613,70.0,0.016583646000071894,13.0,0.0
HS35I,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,13.0,0.01765050100220833,4.849454171562684e-13,,,0.0942318180022994,70.0,0.01765050100220833,13.0,0.0
HS35I,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,14.0,0.017158766997454222,1.1471268379636967e-11,0.1829345529913553,141.0,,,0.017158766997454222,14.0,0.0
HS35I,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,12.0,0.015549339001154294,5.115907697472721e-13,0.18490627900973777,138.0,,,0.015549339001154294,12.0,0.0
HS35MOD,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,9.0,0.01652779200230725,0.25000003778853075,,,,,0.01652779200230725,9.0,0.0
HS35MOD,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,8.0,0.01075946200217004,0.2500000000023592,,,0.06634149100500508,49.0,0.01075946200217004,8.0,0.0
HS35MOD,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,8.0,0.010748010001407238,0.2500000000023592,,,0.06645495200064033,49.0,0.010748010001407238,8.0,0.0
HS35MOD,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,12.0,0.015875791999860667,0.250000000059754,0.1651488050010812,120.0,,,0.015875791999860667,12.0,0.0
HS35MOD,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,1.0,0.10342277599920635,1.7170098601542262e+38,1.0724577570035763,10.0,,,0.10342277599920635,1.0,0.0
HS36,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,10.0,0.017149069000879535,-9239.93415257839,,,,,0.017149069000879535,10.0,0.0
HS36,True,LCBSmoothNLP,LCB,SmoothNLP,llm_post,5,1.0,True,9.0,0.009274144998926204,-9239.93415257839,,,0.05293498000173713,51.0,0.009274144998926204,9.0,0.0
HS36,True,LCBSmoothNLP,LCB,SmoothNLP,llm_raw,5,1.0,True,9.0,0.01015480100249988,-9239.93415257839,,,0.05400586500400095,51.0,0.01015480100249988,9.0,0.0
HS36,True,LCBSmoothNLP,LCB,SmoothNLP,random_post,10,1.0,True,8.0,0.008538261998182861,-9239.984894411005,0.2927534019945597,292.0,,,0.008538261998182861,8.0,0.0
HS36,True,LCBSmoothNLP,LCB,SmoothNLP,random_raw,10,1.0,True,8.0,0.008700624999619322,-9239.988558205385,0.26608672799920896,261.0,,,0.008700624999619322,8.0,0.0
HS37,True,LCBSmoothNLP,LCB,SmoothNLP,cutest,1,1.0,True,7.0,0.01121031599905109,-74087.6999847795,,,,,0.01121031599905109,7.0,0.0
